city,city_ibge_code,date,epidemiological_week,estimated_population,estimated_population_2019,is_last,is_repeated,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,last_available_date,last_available_death_rate,last_available_deaths,order_for_place,place_type,state,new_confirmed,new_deaths
São José do Rio Preto,3549805.0,2021-11-13,202145,464983.0,460671.0,False,True,96002,20646.34621,2021-11-11,0.0293,2812,606,city,SP,0,0
São José do Rio Preto,3549805.0,2021-11-14,202146,464983.0,460671.0,False,True,96002,20646.34621,2021-11-11,0.0293,2812,607,city,SP,0,0
São José do Rio Preto,3549805.0,2021-11-15,202146,464983.0,460671.0,False,True,96002,20646.34621,2021-11-11,0.0293,2812,608,city,SP,0,0
São José do Rio Preto,3549805.0,2021-11-16,202146,464983.0,460671.0,False,True,96002,20646.34621,2021-11-11,0.0293,2812,609,city,SP,0,0
São José do Rio Preto,3549805.0,2021-11-17,202146,464983.0,460671.0,False,True,96002,20646.34621,2021-11-11,0.0293,2812,610,city,SP,0,0
São José do Rio Preto,3549805.0,2021-11-18,202146,464983.0,460671.0,False,False,96045,20655.59386,2021-11-18,0.0294,2819,611,city,SP,43,7
São José do Rio Preto,3549805.0,2021-11-19,202146,464983.0,460671.0,False,True,96045,20655.59386,2021-11-18,0.0294,2819,612,city,SP,0,0
São José do Rio Preto,3549805.0,2021-11-20,202146,464983.0,460671.0,False,True,96045,20655.59386,2021-11-18,0.0294,2819,613,city,SP,0,0
São José do Rio Preto,3549805.0,2021-11-21,202147,464983.0,460671.0,False,True,96045,20655.59386,2021-11-18,0.0294,2819,614,city,SP,0,0
São José do Rio Preto,3549805.0,2021-11-22,202147,464983.0,460671.0,False,True,96045,20655.59386,2021-11-18,0.0294,2819,615,city,SP,0,0
São José do Rio Preto,3549805.0,2021-11-23,202147,464983.0,460671.0,False,False,96086,20664.41139,2021-11-23,0.0293,2820,616,city,SP,41,1
São José do Rio Preto,3549805.0,2021-11-24,202147,464983.0,460671.0,False,False,96097,20666.77706,2021-11-24,0.0293,2820,617,city,SP,11,0
São José do Rio Preto,3549805.0,2021-11-25,202147,464983.0,460671.0,False,True,96097,20666.77706,2021-11-24,0.0293,2820,618,city,SP,0,0
São José do Rio Preto,3549805.0,2021-11-26,202147,464983.0,460671.0,False,True,96097,20666.77706,2021-11-24,0.0293,2820,619,city,SP,0,0
São José do Rio Preto,3549805.0,2021-11-27,202147,464983.0,460671.0,False,True,96097,20666.77706,2021-11-24,0.0293,2820,620,city,SP,0,0
São José do Rio Preto,3549805.0,2021-11-28,202148,464983.0,460671.0,False,True,96097,20666.77706,2021-11-24,0.0293,2820,621,city,SP,0,0
São José do Rio Preto,3549805.0,2021-11-29,202148,464983.0,460671.0,False,True,96097,20666.77706,2021-11-24,0.0293,2820,622,city,SP,0,0
São José do Rio Preto,3549805.0,2021-11-30,202148,464983.0,460671.0,False,True,96097,20666.77706,2021-11-24,0.0293,2820,623,city,SP,0,0
São José do Rio Preto,3549805.0,2021-12-01,202148,464983.0,460671.0,False,True,96097,20666.77706,2021-11-24,0.0293,2820,624,city,SP,0,0
São José do Rio Preto,3549805.0,2021-12-02,202148,464983.0,460671.0,False,True,96097,20666.77706,2021-11-24,0.0293,2820,625,city,SP,0,0
São José do Rio Preto,3549805.0,2021-12-03,202148,464983.0,460671.0,False,True,96097,20666.77706,2021-11-24,0.0293,2820,626,city,SP,0,0
São José do Rio Preto,3549805.0,2021-12-04,202148,464983.0,460671.0,False,True,96097,20666.77706,2021-11-24,0.0293,2820,627,city,SP,0,0
São José do Rio Preto,3549805.0,2021-12-05,202149,464983.0,460671.0,False,True,96097,20666.77706,2021-11-24,0.0293,2820,628,city,SP,0,0
São José do Rio Preto,3549805.0,2021-12-06,202149,464983.0,460671.0,True,False,96187,20686.13261,2021-12-06,0.0294,2824,629,city,SP,90,4
São José do Rio Preto,3549805.0,2021-12-07,202149,464983.0,460671.0,False,True,96187,20686.13261,2021-12-06,0.0294,2824,630,city,SP,0,0
São José do Rio Preto,3549805.0,2021-12-08,202149,464983.0,460671.0,False,True,96187,20686.13261,2021-12-06,0.0294,2824,631,city,SP,0,0
São José do Rio Preto,3549805.0,2021-12-09,202149,464983.0,460671.0,False,True,96187,20686.13261,2021-12-06,0.0294,2824,632,city,SP,0,0
São José do Rio Preto,3549805.0,2021-12-10,202149,464983.0,460671.0,False,True,96187,20686.13261,2021-12-06,0.0294,2824,633,city,SP,0,0
São José do Rio Preto,3549805.0,2021-12-11,202149,464983.0,460671.0,False,True,96187,20686.13261,2021-12-06,0.0294,2824,634,city,SP,0,0
São José do Rio Preto,3549805.0,2021-12-12,202150,464983.0,460671.0,False,True,96187,20686.13261,2021-12-06,0.0294,2824,635,city,SP,0,0
São José do Rio Preto,3549805.0,2021-12-13,202150,464983.0,460671.0,False,True,96187,20686.13261,2021-12-06,0.0294,2824,636,city,SP,0,0
São José do Rio Preto,3549805.0,2021-12-14,202150,464983.0,460671.0,False,True,96187,20686.13261,2021-12-06,0.0294,2824,637,city,SP,0,0
São José do Rio Preto,3549805.0,2021-12-15,202150,464983.0,460671.0,False,True,96187,20686.13261,2021-12-06,0.0294,2824,638,city,SP,0,0
São José do Rio Preto,3549805.0,2021-12-16,202150,464983.0,460671.0,False,True,96187,20686.13261,2021-12-06,0.0294,2824,639,city,SP,0,0
São José do Rio Preto,3549805.0,2021-12-17,202150,464983.0,460671.0,False,True,96187,20686.13261,2021-12-06,0.0294,2824,640,city,SP,0,0
São José do Rio Preto,3549805.0,2021-12-18,202150,464983.0,460671.0,False,True,96187,20686.13261,2021-12-06,0.0294,2824,641,city,SP,0,0
São José do Rio Preto,3549805.0,2021-12-19,202151,464983.0,460671.0,False,True,96187,20686.13261,2021-12-06,0.0294,2824,642,city,SP,0,0
São José do Rio Preto,3549805.0,2021-12-20,202151,464983.0,460671.0,False,True,96187,20686.13261,2021-12-06,0.0294,2824,643,city,SP,0,0
São José do Rio Preto,3549805.0,2021-12-21,202151,464983.0,460671.0,False,True,96187,20686.13261,2021-12-06,0.0294,2824,644,city,SP,0,0
